Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
Tratamentul cu antitiroidiene de sinteză nu este indicat deoarece fT4 reintră în limite normale în săptămânile 14 - 18 de gestație .,Tratamentul cu antitiroidiene de sinteză nu este indicat deoarece fT4 reintră în limite normale,Tratamentul cu antitiroidiene de sinteză nu este indicat deoarece fT4 reintră în săptămânile 14 - 18 de gestație,Tratamentul cu antitiroidiene de sinteză nu este indicat deoarece fT4 reintră în limite,Tratamentul cu antitiroidiene de sinteză nu este indicat deoarece fT4 reintră în săptămânile,în limită,în săptămână,reintra,în limite normale,în săptămânile 14 - 18 de gestație,3,7,în,în,limită,săptămână,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Ideal este ca , în momentul concepției , pacienta să se afle în eutiroidie sub tratament medical sau postablativ .","Ideal este ca , în momentul concepției , pacienta să se afle în eutiroidie","Ideal este ca , în momentul concepției , pacienta să se afle sub tratament medical sau postablativ","Ideal este ca , în momentul concepției , pacienta să se afle în eutiroidie","Ideal este ca , în momentul concepției , pacienta să se afle sub tratament",în eutiroidie,sub tratament,afla,în eutiroidie,sub tratament medical sau postablativ,2,5,în,sub,eutiroidie,tratament,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"De aceea recomandările sunt de a administra propiltiouracil în primul trimestru de sarcină sub controlul strict al transaminazelor hepatice , ulterior schimbând cu metimazol ( 18 ) , cu excepția cazurilor care prezintă alergie cutanată la metimazol .",De aceea recomandările sunt de a administra propiltiouracil în primul trimestru de sarcină sub controlul strict al transaminazelor hepatice,"De aceea recomandările sunt de a administra propiltiouracil , cu excepția cazurilor care prezintă alergie cutanată la metimazol",De aceea recomandările sunt de a administra propiltiouracil în trimestru,De aceea recomandările sunt de a administra propiltiouracil cu cazurilor,în trimestru,cu caz,administra,în primul trimestru de sarcină sub controlul strict al transaminazelor hepatice,", cu excepția cazurilor care prezintă alergie cutanată la metimazol",11,10,în,cu,trimestru,caz,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Tratamentul excesiv duce la hipotiroidism și gușă la făt .,Tratamentul excesiv duce la hipotiroidism și gușă,Tratamentul excesiv duce la făt,Tratamentul excesiv duce la hipotiroidism,Tratamentul excesiv duce la făt,la hipotiroidism,la făt,duce,la hipotiroidism și gușă,la făt,4,2,la,la,hipotiroidism,făt,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Betablocantele utilizate cu succes pentru controlul manifestărilor adrenergice cardio-vasculare ale hipertiroidiei .,Betablocantele utilizate cu succes,Betablocantele utilizate pentru controlul manifestărilor adrenergice cardio-vasculare ale hipertiroidiei,Betablocantele utilizate cu succes,Betablocantele utilizate pentru controlul,cu succes,pentru control,utiliza,cu succes,pentru controlul manifestărilor adrenergice cardio-vasculare ale hipertiroidiei,2,7,cu,pentru,succes,control,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Studiile au arătat că se regăsesc în laptele matern doar în doze mici și nu influențează dezvoltarea fizică și intelectuală a copiilor .,Studiile au arătat că se regăsesc în laptele matern,Studiile au arătat că se regăsesc doar în doze mici,Studiile au arătat că se regăsesc în laptele,Studiile au arătat că se regăsesc în doze,în lapte,în doză,regăsi,în laptele matern,doar în doze mici,3,4,în,în,lapte,doză,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Se asociază cu risc crescut pentru : infertilitate , hemoragii uterine disfuncționale , carcinom endometrial , sindrom metabolic ( obezitate , diabet zaharat tip II , dislipidemie , HTA ) , boală cardiovasculară .",Se asociază cu risc crescut,"Se asociază pentru : infertilitate , hemoragii uterine disfuncționale , carcinom endometrial , sindrom metabolic ( obezitate , diabet zaharat tip II , dislipidemie , HTA ) , boală cardiovasculară",Se asociază cu risc,Se asociază pentru infertilitate,cu risc,pentru infertilitate,asocia,cu risc crescut,"pentru : infertilitate , hemoragii uterine disfuncționale , carcinom endometrial , sindrom metabolic ( obezitate , diabet zaharat tip II , dislipidemie , HTA ) , boală cardiovasculară",3,28,cu,pentru,risc,infertilitate,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"La om , afectarea auditivă este asociată cu disfuncția tiroidiană în următoarele situații : 1 ) sindromul Pendred ; considerat a doua cauză de surditate sindromică autosomal recesivă ( până la 0.074 din cazurile cu surditate congenitală ) , este caracterizat prin surditate congenitală bilaterală neurosenzorială de obicei severă sau profundă și gușă care se dezvoltă postnatal ( 0.4 în pubertate , 0.6 la adult ) , cu eutiroidie ( posibil ușor hipotiroidism în copilărie ) .","La om , afectarea auditivă este asociată cu disfuncția tiroidiană","La om , afectarea auditivă este asociată în următoarele situații : 1 ) sindromul Pendred ; considerat a doua cauză de surditate sindromică autosomal recesivă ( până la 0.074 din cazurile cu surditate congenitală ) ,","La om , afectarea auditivă este asociată cu disfuncția","La om , afectarea auditivă este asociată în situații",cu disfuncție,în situație,asocia,cu disfuncția tiroidiană,"în următoarele situații : 1 ) sindromul Pendred ; considerat a doua cauză de surditate sindromică autosomal recesivă ( până la 0.074 din cazurile cu surditate congenitală ) ,",3,29,cu,în,disfuncție,situație,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"La om , afectarea auditivă este asociată cu disfuncția tiroidiană în următoarele situații : 1 ) sindromul Pendred ; considerat a doua cauză de surditate sindromică autosomal recesivă ( până la 0.074 din cazurile cu surditate congenitală ) , este caracterizat prin surditate congenitală bilaterală neurosenzorială de obicei severă sau profundă și gușă care se dezvoltă postnatal ( 0.4 în pubertate , 0.6 la adult ) , cu eutiroidie ( posibil ușor hipotiroidism în copilărie ) .","La om , afectarea auditivă este asociată cu disfuncția tiroidiană în următoarele situații : 1 ) sindromul Pendred ; considerat a doua cauză de surditate sindromică autosomal recesivă ( până la 0.074 din cazurile cu surditate congenitală ) , este caracterizat prin surditate congenitală bilaterală neurosenzorială de obicei severă sau profundă și gușă care se dezvoltă postnatal ( 0.4 în pubertate , 0.6 la adult )","La om , afectarea auditivă este asociată cu disfuncția tiroidiană în următoarele situații : 1 ) sindromul Pendred ; considerat a doua cauză de surditate sindromică autosomal recesivă ( până la 0.074 din cazurile cu surditate congenitală ) , este caracterizat , cu eutiroidie ( posibil ușor hipotiroidism în copilărie )","La om , afectarea auditivă este asociată cu disfuncția tiroidiană în următoarele situații : 1 ) sindromul Pendred ; considerat a doua cauză de surditate sindromică autosomal recesivă ( până la 0.074 din cazurile cu surditate congenitală ) , este caracterizat prin surditate","La om , afectarea auditivă este asociată cu disfuncția tiroidiană în următoarele situații : 1 ) sindromul Pendred ; considerat a doua cauză de surditate sindromică autosomal recesivă ( până la 0.074 din cazurile cu surditate congenitală ) , este caracterizat cu eutiroidie",prin surditate,cu eutiroidie,caracteriza,"prin surditate congenitală bilaterală neurosenzorială de obicei severă sau profundă și gușă care se dezvoltă postnatal ( 0.4 în pubertate , 0.6 la adult )",", cu eutiroidie ( posibil ușor hipotiroidism în copilărie )",25,10,prin,cu,surditate,eutiroidie,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"S- au descris peste 150 mutații ale genei SLC26A4 ; în unele cazuri cu surditate , hipotiroidism și gușă prin defect de organificare a iodului , dar fără modificările de ureche internă caracteristice sindromului Pendred , s- au identificat mutații ale tiroidperoxidazei ( sindroame pseudo-Pendred ) hipotiroidismul ; defectul auditiv este mai frecvent descris la copiii cu hipotiroidism congenital ( la 3 , 18295 % dintre aceștia ) , comparativ cu cei cu hipotiroidism dobândit .","S- au descris peste 150 mutații ale genei SLC26A4 ; în unele cazuri cu surditate , hipotiroidism și gușă prin defect de organificare a iodului","S- au descris peste 150 mutații ale genei SLC26A4 ; fără modificările de ureche internă caracteristice sindromului Pendred ,",S- au descris peste 150 mutații ale genei SLC26A4 ; în cazuri,S- au descris peste 150 mutații ale genei SLC26A4 ; fără modificările,în caz,fără modificare,identifica,"în unele cazuri cu surditate , hipotiroidism și gușă prin defect de organificare a iodului","fără modificările de ureche internă caracteristice sindromului Pendred ,",15,9,în,fără,caz,modificare,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"S- au descris peste 150 mutații ale genei SLC26A4 ; în unele cazuri cu surditate , hipotiroidism și gușă prin defect de organificare a iodului , dar fără modificările de ureche internă caracteristice sindromului Pendred , s- au identificat mutații ale tiroidperoxidazei ( sindroame pseudo-Pendred ) hipotiroidismul ; defectul auditiv este mai frecvent descris la copiii cu hipotiroidism congenital ( la 3 , 18295 % dintre aceștia ) , comparativ cu cei cu hipotiroidism dobândit .","S- au descris peste 150 mutații ale genei SLC26A4 ; în unele cazuri cu surditate , hipotiroidism și gușă prin defect de organificare a iodului , dar fără modificările de ureche internă caracteristice sindromului Pendred , s- au identificat mutații ale tiroidperoxidazei ( sindroame pseudo-Pendred ) hipotiroidismul ; defectul auditiv este mai frecvent descris la copiii cu hipotiroidism congenital ( la 3 , 18295 % dintre aceștia )","S- au descris peste 150 mutații ale genei SLC26A4 ; în unele cazuri cu surditate , hipotiroidism și gușă prin defect de organificare a iodului , dar fără modificările de ureche internă caracteristice sindromului Pendred , s- au identificat mutații ale tiroidperoxidazei ( sindroame pseudo-Pendred ) hipotiroidismul ; defectul auditiv este mai frecvent descris , comparativ cu cei cu hipotiroidism dobândit","S- au descris peste 150 mutații ale genei SLC26A4 ; în unele cazuri cu surditate , hipotiroidism și gușă prin defect de organificare a iodului , dar fără modificările de ureche internă caracteristice sindromului Pendred , s- au identificat mutații ale tiroidperoxidazei ( sindroame pseudo-Pendred ) hipotiroidismul ; defectul auditiv este mai frecvent descris la copiii","S- au descris peste 150 mutații ale genei SLC26A4 ; în unele cazuri cu surditate , hipotiroidism și gușă prin defect de organificare a iodului , dar fără modificările de ureche internă caracteristice sindromului Pendred , s- au identificat mutații ale tiroidperoxidazei ( sindroame pseudo-Pendred ) hipotiroidismul ; defectul auditiv este mai frecvent descris cu cei",la copil,cu acela,descrie,"la copiii cu hipotiroidism congenital ( la 3 , 18295 % dintre aceștia )",", comparativ cu cei cu hipotiroidism dobândit",14,7,la,cu,copil,acela,NOUN,PRON,prepositional,prepositional,Postverbal,Romanian
Hipoacuzia este cel mai adesea de tip neurosenzorial și poate varia de la forma ușoară până la handicap sever .,Hipoacuzia este cel mai adesea de tip neurosenzorial și poate varia de la forma ușoară,Hipoacuzia este cel mai adesea de tip neurosenzorial și poate varia până la handicap sever,Hipoacuzia este cel mai adesea de tip neurosenzorial și poate varia de forma,Hipoacuzia este cel mai adesea de tip neurosenzorial și poate varia până handicap,de formă,până handicap,varia,de la forma ușoară,până la handicap sever,4,4,de,până,formă,handicap,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Cretinismul endemic , apărut la copii născuți de mame aflate în zone geografice cu deficit sever de iod , se asociază cu surdomutitate și defecte neurologice severe , datorate lipsei de iod și , în consecință , de hormoni tiroidieni atât la mamă , cât și la făt , în timpul dezvoltării neuronale ; poate fi asociat cu eutiroidie sau hipotiroidie postnatal , și surditatea nu este reversibilă sub tratament cu tiroxină .","Cretinismul endemic , apărut la copii născuți de mame aflate în zone geografice","Cretinismul endemic , apărut la copii născuți de mame aflate cu deficit sever de iod","Cretinismul endemic , apărut la copii născuți de mame aflate în zone","Cretinismul endemic , apărut la copii născuți de mame aflate cu deficit",în zonă,cu deficit,afla,în zone geografice,cu deficit sever de iod,3,5,în,cu,zonă,deficit,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Cretinismul endemic , apărut la copii născuți de mame aflate în zone geografice cu deficit sever de iod , se asociază cu surdomutitate și defecte neurologice severe , datorate lipsei de iod și , în consecință , de hormoni tiroidieni atât la mamă , cât și la făt , în timpul dezvoltării neuronale ; poate fi asociat cu eutiroidie sau hipotiroidie postnatal , și surditatea nu este reversibilă sub tratament cu tiroxină .","Cretinismul endemic , apărut la copii născuți de mame aflate în zone geografice cu deficit sever de iod , se asociază cu surdomutitate și defecte neurologice severe , datorate lipsei de iod și , în consecință , de hormoni tiroidieni atât la mamă , cât și la făt","Cretinismul endemic , apărut la copii născuți de mame aflate în zone geografice cu deficit sever de iod , se asociază , în timpul dezvoltării neuronale","Cretinismul endemic , apărut la copii născuți de mame aflate în zone geografice cu deficit sever de iod , se asociază cu surdomutitate","Cretinismul endemic , apărut la copii născuți de mame aflate în zone geografice cu deficit sever de iod , se asociază în dezvoltării",cu surdomutitate,în dezvoltare,asocia,"cu surdomutitate și defecte neurologice severe , datorate lipsei de iod și , în consecință , de hormoni tiroidieni atât la mamă , cât și la făt",", în timpul dezvoltării neuronale",27,5,cu,în,surdomutitate,dezvoltare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"De aceea se recomandă efectuarea unui screening auditiv , preferabil la naștere ( sau în prima lună după naștere ) , pentru că evaluarea audiologică să fie făcută până la vârsta de 3 luni și să se intervină până la vârsta de 6 luni după stabilirea diagnosticului ferm de hipoacuzie prin protezare auditivă .","De aceea se recomandă efectuarea unui screening auditiv , preferabil la naștere ( sau în prima lună după naștere ) , pentru că evaluarea audiologică să fie făcută până la vârsta de 3 luni și să se intervină până la vârsta de 6 luni","De aceea se recomandă efectuarea unui screening auditiv , preferabil la naștere ( sau în prima lună după naștere ) , pentru că evaluarea audiologică să fie făcută până la vârsta de 3 luni și să se intervină după stabilirea diagnosticului ferm de hipoacuzie prin protezare auditivă","De aceea se recomandă efectuarea unui screening auditiv , preferabil la naștere ( sau în prima lună după naștere ) , pentru că evaluarea audiologică să fie făcută până la vârsta de 3 luni și să se intervină până vârsta","De aceea se recomandă efectuarea unui screening auditiv , preferabil la naștere ( sau în prima lună după naștere ) , pentru că evaluarea audiologică să fie făcută până la vârsta de 3 luni și să se intervină după stabilirea",până vârstă,după stabilire,interveni,până la vârsta de 6 luni,după stabilirea diagnosticului ferm de hipoacuzie prin protezare auditivă,6,9,până,după,vârstă,stabilire,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Rezultatele obținute pentru TSH au variat între 0.7 și 3.94 mIU / l ( valorile normale fiind între 0.27 și 4.57 ) , deci și acestea s- au încadrat tot în limitele normalului pentru toți copiii din lotul studiat .","Rezultatele obținute pentru TSH au variat între 0.7 și 3.94 mIU / l ( valorile normale fiind între 0.27 și 4.57 ) , deci și acestea s- au încadrat tot în limitele normalului","Rezultatele obținute pentru TSH au variat între 0.7 și 3.94 mIU / l ( valorile normale fiind între 0.27 și 4.57 ) , deci și acestea s- au încadrat pentru toți copiii din lotul studiat","Rezultatele obținute pentru TSH au variat între 0.7 și 3.94 mIU / l ( valorile normale fiind între 0.27 și 4.57 ) , deci și acestea s- au încadrat în limitele","Rezultatele obținute pentru TSH au variat între 0.7 și 3.94 mIU / l ( valorile normale fiind între 0.27 și 4.57 ) , deci și acestea s- au încadrat pentru copiii",în limită,pentru copil,încadra,tot în limitele normalului,pentru toți copiii din lotul studiat,4,6,în,pentru,limită,copil,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Deși s- a arătat că tratamentul cu tiroxină poate ameliora parțial deficitele de auz la un grup de adulți cu hipotiroidism tireopriv cu vârsta între 15 și 50 de ani ( ameliorarea pragurilor auditive la audiometria tonală liminară , normalizarea curbelor timpanogramei la 3 din 4 pacienți ) , totuși un procent semnificativ din copiii cu hipotiroidism congenital prezintă tulburări auditive în ciuda tratamentului precoce și adecvat ( 20 - 47 % ) .",Deși s- a arătat că tratamentul cu tiroxină poate ameliora parțial deficitele de auz la un grup de adulți cu hipotiroidism tireopriv,"Deși s- a arătat că tratamentul cu tiroxină poate ameliora parțial deficitele de auz cu vârsta între 15 și 50 de ani ( ameliorarea pragurilor auditive la audiometria tonală liminară , normalizarea curbelor timpanogramei la 3 din 4 pacienți )",Deși s- a arătat că tratamentul cu tiroxină poate ameliora parțial deficitele de auz la grup,Deși s- a arătat că tratamentul cu tiroxină poate ameliora parțial deficitele de auz cu vârsta,la grup,cu vârstă,ameliora,la un grup de adulți cu hipotiroidism tireopriv,"cu vârsta între 15 și 50 de ani ( ameliorarea pragurilor auditive la audiometria tonală liminară , normalizarea curbelor timpanogramei la 3 din 4 pacienți )",8,26,la,cu,grup,vârstă,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Studiul a fost efectuat pentru prima perioadă pe un lot ( martor ) de 85 de sugari care au purtat scutece de bumbac refolosibile și pentru cea de- a doua perioadă pe un lot ( cazuri ) de 64 de copii cu vârsta cuprinsă între 0 și 12 luni care au purtat scutece de unică folosință .,Studiul a fost efectuat pentru prima perioadă,Studiul a fost efectuat pe un lot ( martor ) de 85 de sugari care au purtat scutece de bumbac refolosibile și pentru cea de- a doua perioadă pe un lot ( cazuri ) de 64 de copii cu vârsta cuprinsă între 0 și 12 luni care au purtat scutece de unică folosință,Studiul a fost efectuat pentru perioadă,Studiul a fost efectuat pe lot,pentru perioadă,pe lot,efectua,pentru prima perioadă,pe un lot ( martor ) de 85 de sugari care au purtat scutece de bumbac refolosibile și pentru cea de- a doua perioadă pe un lot ( cazuri ) de 64 de copii cu vârsta cuprinsă între 0 și 12 luni care au purtat scutece de unică folosință,3,49,pentru,pe,perioadă,lot,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Deci , un sugar care poartă scutec de unică folosință peste 4 ore are de 6,79 ori mai mare șansă de a dezvolta o ITU decât un copil cu scutece refolosibile sau cu scutece schimbate la o perioadă de timp sub acest interval .","Deci , un sugar care poartă scutec de unică folosință peste 4 ore are de 6,79 ori mai mare șansă de a dezvolta o ITU decât un copil cu scutece refolosibile sau cu scutece schimbate la o perioadă de timp","Deci , un sugar care poartă scutec de unică folosință peste 4 ore are de 6,79 ori mai mare șansă de a dezvolta o ITU decât un copil cu scutece refolosibile sau cu scutece schimbate sub acest interval","Deci , un sugar care poartă scutec de unică folosință peste 4 ore are de 6,79 ori mai mare șansă de a dezvolta o ITU decât un copil cu scutece refolosibile sau cu scutece schimbate la perioadă","Deci , un sugar care poartă scutec de unică folosință peste 4 ore are de 6,79 ori mai mare șansă de a dezvolta o ITU decât un copil cu scutece refolosibile sau cu scutece schimbate sub interval",la perioadă,sub interval,schimba,la o perioadă de timp,sub acest interval,5,3,la,sub,perioadă,interval,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"De rezultatele studiului nu veți beneficia în mod direct , dar acestea vor aduce beneficii importante , întrucât se prevede obținerea unor concluzii concrete , cu valoare practică , în legătură cu starea de sănătate de la nivelul cavității orale în cazul persoanelor cu afecțiuni renale cronice și cu calitatea vieții acestor persoane .","De rezultatele studiului nu veți beneficia în mod direct , dar acestea vor aduce beneficii importante , întrucât se prevede obținerea unor concluzii concrete , cu valoare practică , în legătură cu starea de sănătate de la nivelul cavității orale","De rezultatele studiului nu veți beneficia în mod direct , dar acestea vor aduce beneficii importante , întrucât se prevede obținerea unor concluzii concrete , cu valoare practică în cazul persoanelor cu afecțiuni renale cronice și cu calitatea vieții acestor persoane","De rezultatele studiului nu veți beneficia în mod direct , dar acestea vor aduce beneficii importante , întrucât se prevede obținerea unor concluzii concrete , cu valoare practică în starea","De rezultatele studiului nu veți beneficia în mod direct , dar acestea vor aduce beneficii importante , întrucât se prevede obținerea unor concluzii concrete , cu valoare practică în cazul",în stare,în caz,prevedea,", în legătură cu starea de sănătate de la nivelul cavității orale",în cazul persoanelor cu afecțiuni renale cronice și cu calitatea vieții acestor persoane,12,13,în,în,stare,caz,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Designul studiului și , totodată , al chestionarului a impus crearea unui sistem de indexare a fiecărui chestionar și a fiecărui consimțământ al pacientului , acest sistem având următoarele justificări : o modalitate unică de înregistrare a celor două loturi de pacienți – respectiv fiecărui pacient i s- a alocat un număr unic , în ordine , pacienților care s- au înscris în lotul martor fiindu- i adăugat numărului curent indicativul lot martor ( LM ) ; necesitatea de reinterogare a aceluiași pacient , în situația în care informațiile culese prezentau inadvertențe de formă ; necesitatea de identificare a valorilor analizelor în sistemul electronic de fișă a pacientului , de la nivelul spitalului și , în cele din urmă , necesitatea de prelucrare statistică optimă a informațiilor culese .","Designul studiului și , totodată , al chestionarului a impus crearea unui sistem de indexare a fiecărui chestionar și a fiecărui consimțământ al pacientului , acest sistem având următoarele justificări : o modalitate unică de înregistrare a celor două loturi de pacienți – respectiv fiecărui pacient i s- a alocat un număr unic , în ordine ,","Designul studiului și , totodată , al chestionarului a impus crearea unui sistem de indexare a fiecărui chestionar și a fiecărui consimțământ al pacientului , acest sistem având următoarele justificări : o modalitate unică de înregistrare a celor două loturi de pacienți – respectiv fiecărui pacient i s- a alocat un număr unic , în situația în care informațiile culese prezentau inadvertențe de formă ; necesitatea de identificare a valorilor analizelor în sistemul electronic de fișă a pacientului , de la nivelul spitalului și , în cele din urmă , necesitatea de prelucrare statistică optimă a informațiilor culese","Designul studiului și , totodată , al chestionarului a impus crearea unui sistem de indexare a fiecărui chestionar și a fiecărui consimțământ al pacientului , acest sistem având următoarele justificări : o modalitate unică de înregistrare a celor două loturi de pacienți – respectiv fiecărui pacient i s- a alocat un număr unic în ordine","Designul studiului și , totodată , al chestionarului a impus crearea unui sistem de indexare a fiecărui chestionar și a fiecărui consimțământ al pacientului , acest sistem având următoarele justificări : o modalitate unică de înregistrare a celor două loturi de pacienți – respectiv fiecărui pacient i s- a alocat un număr unic în situația",în ordine,în situație,aloca,", în ordine ,",", în situația în care informațiile culese prezentau inadvertențe de formă ; necesitatea de identificare a valorilor analizelor în sistemul electronic de fișă a pacientului , de la nivelul spitalului și , în cele din urmă , necesitatea de prelucrare statistică optimă a informațiilor culese",4,45,în,în,ordine,situație,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Stabilirea conexiunilor și a corelațiilor care vor fi realizate în urma analizei statistice : statusul lucrărilor protetice la pacienții cu IRC – și procentul celor cărora li s- a instaurat tratamentul prin dializă , comparativ cu pacienții din lotul martor ; statusul parodontal , exprimat prin intermediul inflamației gingivale , al retracțiilor gingivale și al mobilității dinților la pacienții cu IRC – în comparație cu lotul martor ; valorile analizelor la pacienții cu IRC , cu sau fără sindrom nefrotic , și lotul martor , în concordanță totodată cu manifestările clinice identificate la nivelul cavității orale ; calitatea vieții din perspectivă sanogenă orală – la ambele loturi , comparativ .","Stabilirea conexiunilor și a corelațiilor care vor fi realizate în urma analizei statistice : statusul lucrărilor protetice la pacienții cu IRC – și procentul celor cărora li s- a instaurat tratamentul prin dializă , comparativ cu pacienții din lotul martor ; statusul parodontal , exprimat prin intermediul inflamației gingivale , al retracțiilor gingivale și al mobilității dinților la pacienții cu IRC","Stabilirea conexiunilor și a corelațiilor care vor fi realizate în urma analizei statistice : statusul lucrărilor protetice la pacienții cu IRC – și procentul celor cărora li s- a instaurat tratamentul prin dializă , comparativ cu pacienții din lotul martor ; statusul parodontal , exprimat – în comparație cu lotul martor","Stabilirea conexiunilor și a corelațiilor care vor fi realizate în urma analizei statistice : statusul lucrărilor protetice la pacienții cu IRC – și procentul celor cărora li s- a instaurat tratamentul prin dializă , comparativ cu pacienții din lotul martor ; statusul parodontal , exprimat prin inflamației","Stabilirea conexiunilor și a corelațiilor care vor fi realizate în urma analizei statistice : statusul lucrărilor protetice la pacienții cu IRC – și procentul celor cărora li s- a instaurat tratamentul prin dializă , comparativ cu pacienții din lotul martor ; statusul parodontal , exprimat în lotul",prin inflamație,în lot,exprima,"prin intermediul inflamației gingivale , al retracțiilor gingivale și al mobilității dinților la pacienții cu IRC",– în comparație cu lotul martor,16,6,prin,în,inflamație,lot,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"De la considerarea alcoolului ca aliment sau băutură , viciu sau drog , în medicină a fost introdusă noțiunea de boală medicală , o boală polimorfă înglobând diversele structuri organice afectate , iar în psihiatrie , noțiunea de boală psihică , tulburare în legătură cu o substanță .","De la considerarea alcoolului ca aliment sau băutură , viciu sau drog ,",în medicină,De considerarea,în medicină,de considerare,în medicină,introduce,"De la considerarea alcoolului ca aliment sau băutură , viciu sau drog ,",în medicină,13,2,de,în,considerare,medicină,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"În anul 2008 , în cadrul Programului național de evaluare a stării de sănătate se folosea chestionarul CAGE pentru investigarea medicală a pacienților cu privire la consumul de alcool .","În anul 2008 ,",în cadrul Programului național de evaluare a stării de sănătate,În anul,în Programului,în an,în program,folosi,"În anul 2008 ,",în cadrul Programului național de evaluare a stării de sănătate,4,10,în,în,an,program,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"Dacă în anul 2008 se punea accent pe impactul relațional al subiectului , cel văzut și sancționat de alții , al comportamentului greșit ( abuziv ) în legătură cu etanolul , în anul 2014 se revine la aspectul cantitativ , ca fiind definitoriu pentru această patologie .","Dacă în anul 2008 se punea accent pe impactul relațional al subiectului , cel văzut și sancționat de alții , al comportamentului greșit ( abuziv )",Dacă în anul 2008 se punea accent în legătură cu etanolul,Dacă în anul 2008 se punea accent pe impactul,Dacă în anul 2008 se punea accent în etanolul,pe impact,în etanol,pune,"pe impactul relațional al subiectului , cel văzut și sancționat de alții , al comportamentului greșit ( abuziv )",în legătură cu etanolul,19,4,pe,în,impact,etanol,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Morala ce trebuie trasă pentru medicul de familie și profesioniști este că efortul conjugat ar trebui desfășurat în echipă pentru managementul de caz al individului , adică pentru depistarea , diagnosticul și tratamentul bolii .",Morala ce trebuie trasă pentru medicul de familie și profesioniști este că efortul conjugat ar trebui desfășurat în echipă,"Morala ce trebuie trasă pentru medicul de familie și profesioniști este că efortul conjugat ar trebui desfășurat pentru managementul de caz al individului , adică pentru depistarea , diagnosticul și tratamentul bolii",Morala ce trebuie trasă pentru medicul de familie și profesioniști este că efortul conjugat ar trebui desfășurat în echipă,Morala ce trebuie trasă pentru medicul de familie și profesioniști este că efortul conjugat ar trebui desfășurat pentru managementul,în echipă,pentru management,desfășura,în echipă,"pentru managementul de caz al individului , adică pentru depistarea , diagnosticul și tratamentul bolii",2,15,în,pentru,echipă,management,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Formula de micofenolat sodium ( Myfortic ) a fost creată pentru a evita aceste neajunsuri ; acidul micofenolic se eliberează în intestinul subțire , fără metabolizare în stomac .",Formula de micofenolat sodium ( Myfortic ) a fost creată pentru a evita aceste neajunsuri ; acidul micofenolic se eliberează în intestinul subțire,"Formula de micofenolat sodium ( Myfortic ) a fost creată pentru a evita aceste neajunsuri ; acidul micofenolic se eliberează , fără metabolizare în stomac",Formula de micofenolat sodium ( Myfortic ) a fost creată pentru a evita aceste neajunsuri ; acidul micofenolic se eliberează în intestinul,Formula de micofenolat sodium ( Myfortic ) a fost creată pentru a evita aceste neajunsuri ; acidul micofenolic se eliberează fără metabolizare,în intestin,fără metabolizare,elibera,în intestinul subțire,", fără metabolizare în stomac",3,5,în,fără,intestin,metabolizare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
