Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Tony Oates dormia a la seva granja al nord-oest de Harare , la capital zimbabwesa , quan dos desconeguts van irrompre al seu dormitori .",Tony Oates dormia a la seva granja,"Tony Oates dormia al nord-oest de Harare , la capital zimbabwesa",Tony Oates dormia a granja,Tony Oates dormia al nord-oest,a granja,al nord-oest,dormir,a la seva granja,"al nord-oest de Harare , la capital zimbabwesa",4,8,a,al,granja,nord-oest,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"En opinió de la Cambra , de cara a l' entrada de la nova moneda cal ' acostumar nos a fer servir els decimals i la utilització dels cèntims i no els arrodoniments que poden implicar un encariment desmesurat dels productes ' .","En opinió de la Cambra ,",de cara a l' entrada de la nova moneda,En opinió,de entrada,en opinió,de entrada,caldre,"En opinió de la Cambra ,",de cara a l' entrada de la nova moneda,6,9,en,de,opinió,entrada,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"L' obertura del 13è Mercat , el dijous 13 de setembre , també haurà guanyat en pes amb una major presència de músics i el concert inaugural de Maria del Mar Bonet .","L' obertura del 13è Mercat , el dijous 13 de setembre , també haurà guanyat en pes","L' obertura del 13è Mercat , el dijous 13 de setembre , també haurà guanyat amb una major presència de músics i el concert inaugural de Maria del Mar Bonet","L' obertura del 13è Mercat , el dijous 13 de setembre , també haurà guanyat en pes","L' obertura del 13è Mercat , el dijous 13 de setembre , també haurà guanyat amb presència",en pes,amb presència,guanyar,en pes,amb una major presència de músics i el concert inaugural de Maria del Mar Bonet,2,15,en,amb,pes,presència,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"De la llista de polítics a examen n' ha caigut el ministre Josep Piqué , que sí que figurava en el sondeig anterior , amb un 5,4 .","De la llista de polítics a examen n' ha caigut el ministre Josep Piqué , que sí que figurava en el sondeig anterior","De la llista de polítics a examen n' ha caigut el ministre Josep Piqué , que sí que figurava , amb un 5,4","De la llista de polítics a examen n' ha caigut el ministre Josep Piqué , que sí que figurava en sondeig","De la llista de polítics a examen n' ha caigut el ministre Josep Piqué , que sí que figurava amb 5,4",en sondeig,amb 5.4,figurar,en el sondeig anterior,", amb un 5,4",4,4,en,amb,sondeig,5.4,NOUN,NUM,prepositional,prepositional,Postverbal,Catalan
"El fiscal demana penes de 28 i 11 anys de presó , respectivament , per a dos homes que dilluns seran jutjats a l' Audiència de Girona acusats d' haver robat a un conductor a Figueres i d' haver lo retingut durant 5 hores amenaçant lo amb un ganivet de carnisser .","El fiscal demana penes de 28 i 11 anys de presó , respectivament , per a dos homes que dilluns seran jutjats a l' Audiència de Girona acusats d' haver robat a un conductor a Figueres i d' haver lo retingut durant 5 hores","El fiscal demana penes de 28 i 11 anys de presó , respectivament , per a dos homes que dilluns seran jutjats a l' Audiència de Girona acusats d' haver robat a un conductor a Figueres i d' haver lo retingut amb un ganivet de carnisser","El fiscal demana penes de 28 i 11 anys de presó , respectivament , per a dos homes que dilluns seran jutjats a l' Audiència de Girona acusats d' haver robat a un conductor a Figueres i d' haver lo retingut durant hores","El fiscal demana penes de 28 i 11 anys de presó , respectivament , per a dos homes que dilluns seran jutjats a l' Audiència de Girona acusats d' haver robat a un conductor a Figueres i d' haver lo retingut amb ganivet",durant hora,amb ganivet,retenir,durant 5 hores,amb un ganivet de carnisser,3,5,durant,amb,hora,ganivet,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
El president ha reaccionat amb tranquil·litat a les dades filtrades ahir per una emissora de ràdio privada de l' informe de la Sindicatura de Comptes on es detectava ' indicis de descurança administrativa ' al Consell Comarcal del Montsià i recomanava el reforçament del control en la gestió de l' ens .,El president ha reaccionat amb tranquil·litat,El president ha reaccionat a les dades filtrades ahir per una emissora de ràdio privada de l' informe de la Sindicatura de Comptes on es detectava ' indicis de descurança administrativa ' al Consell Comarcal del Montsià,El president ha reaccionat amb tranquil·litat,El president ha reaccionat a dades,amb tranquil·litat,a dada,reaccionar,amb tranquil·litat,a les dades filtrades ahir per una emissora de ràdio privada de l' informe de la Sindicatura de Comptes on es detectava ' indicis de descurança administrativa ' al Consell Comarcal del Montsià,2,33,amb,a,tranquil·litat,dada,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Aquestes pràctiques , realitzades "" contra persones d' origen albanès "" , s' han dut a terme a la localitat de Presevo , a l' est de la frontera de Kosovo .","Aquestes pràctiques , realitzades "" contra persones d' origen albanès "" , s' han dut a terme a la localitat de Presevo","Aquestes pràctiques , realitzades "" contra persones d' origen albanès "" , s' han dut a terme , a l' est de la frontera de Kosovo","Aquestes pràctiques , realitzades "" contra persones d' origen albanès "" , s' han dut a terme a localitat","Aquestes pràctiques , realitzades "" contra persones d' origen albanès "" , s' han dut a terme a est",a localitat,a est,dur,a la localitat de Presevo,", a l' est de la frontera de Kosovo",5,9,a,a,localitat,est,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"A més a més , aquest sector augura que el PP seria el primer a proclamar als quatre vents que CiU es radicalitza amb aquesta aliança , com va fer al seu dia amb el PNB i EA i , abans de les generals , amb els socialistes catalans per concórrer al Senat amb ERC , de la qual va subratllar el caràcter independentista .","A més a més , aquest sector augura que el PP seria el primer a proclamar als quatre vents que CiU es radicalitza amb aquesta aliança , com va fer al seu dia","A més a més , aquest sector augura que el PP seria el primer a proclamar als quatre vents que CiU es radicalitza amb aquesta aliança , com va fer amb el PNB i EA","A més a més , aquest sector augura que el PP seria el primer a proclamar als quatre vents que CiU es radicalitza amb aquesta aliança , com va fer al dia","A més a més , aquest sector augura que el PP seria el primer a proclamar als quatre vents que CiU es radicalitza amb aquesta aliança , com va fer amb PNB",al dia,amb PNB,fer,al seu dia,amb el PNB i EA,3,5,al,amb,dia,PNB,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"El portaveu del Govern , Artur Mas , va advertir dimarts a ERC que l' objectiu del Gabinet de Pujol és mantenir "" d' entrada "" un clima de diàleg amb totes les forces .","El portaveu del Govern , Artur Mas , va advertir dimarts a ERC que l' objectiu del Gabinet de Pujol és mantenir "" d' entrada ""","El portaveu del Govern , Artur Mas , va advertir dimarts a ERC que l' objectiu del Gabinet de Pujol és mantenir amb totes les forces","El portaveu del Govern , Artur Mas , va advertir dimarts a ERC que l' objectiu del Gabinet de Pujol és mantenir d' entrada","El portaveu del Govern , Artur Mas , va advertir dimarts a ERC que l' objectiu del Gabinet de Pujol és mantenir amb forces",de entrada,amb força,mantenir,""" d' entrada """,amb totes les forces,4,4,de,amb,entrada,força,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Encara que no han descartat totalment la possibilitat de plantejar un govern de coalició , els defensors d' aquesta estratègia acceptarien limitar ara l' acord a una col·laboració estable amb ERC com la que CiU va acordar amb el PSOE i el PP en el Parlament espanyol .","Encara que no han descartat totalment la possibilitat de plantejar un govern de coalició , els defensors d' aquesta estratègia acceptarien limitar ara l' acord a una col·laboració estable amb ERC com la que CiU va acordar amb el PSOE i el PP","Encara que no han descartat totalment la possibilitat de plantejar un govern de coalició , els defensors d' aquesta estratègia acceptarien limitar ara l' acord a una col·laboració estable amb ERC com la que CiU va acordar en el Parlament espanyol","Encara que no han descartat totalment la possibilitat de plantejar un govern de coalició , els defensors d' aquesta estratègia acceptarien limitar ara l' acord a una col·laboració estable amb ERC com la que CiU va acordar amb PSOE","Encara que no han descartat totalment la possibilitat de plantejar un govern de coalició , els defensors d' aquesta estratègia acceptarien limitar ara l' acord a una col·laboració estable amb ERC com la que CiU va acordar en Parlament",amb PSOE,en Parlament,acordar,amb el PSOE i el PP,en el Parlament espanyol,6,4,amb,en,PSOE,Parlament,PROPN,PROPN,prepositional,prepositional,Postverbal,Catalan
"Al marge d' aquesta discussió però relacionat amb aquest afer , des d' ERC s' ha fet un prec a l' equip de govern perquè sol·liciti que la Sindicatura designi un representant a la comissió de seguiment d' aquest afer per tal que sempre es puguin debatre conjuntament les discrepàncies entre Sindicatura i Diputació .","Al marge d' aquesta discussió però relacionat amb aquest afer ,",des d' ERC,Al discussió,des ERC,al discussió,des ERC,fer,"Al marge d' aquesta discussió però relacionat amb aquest afer ,",des d' ERC,11,3,al,des,discussió,ERC,NOUN,PROPN,prepositional,prepositional,Preverbal,Catalan
"La 51a Festa de les Lletres Catalanes se celebrarà a Vic , probablement el 14 de desembre , segons el president d' Òmnium Cultural , l' entitat organitzadora .",La 51a Festa de les Lletres Catalanes se celebrarà a Vic,"La 51a Festa de les Lletres Catalanes se celebrarà , segons el president d' Òmnium Cultural , l' entitat organitzadora",La 51a Festa de les Lletres Catalanes se celebrarà a Vic,La 51a Festa de les Lletres Catalanes se celebrarà segons president,a Vic,segons president,celebrar,a Vic,", segons el president d' Òmnium Cultural , l' entitat organitzadora",2,11,a,segons,Vic,president,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Un segon míssil de l' OTAN va caure en terra búlgara dimarts a la nit sense causar danys ni víctimes , va anunciar el Ministeri de l' Interior .",Un segon míssil de l' OTAN va caure en terra búlgara,Un segon míssil de l' OTAN va caure a la nit,Un segon míssil de l' OTAN va caure en terra,Un segon míssil de l' OTAN va caure a nit,en terra,a nit,caure,en terra búlgara,a la nit,3,3,en,a,terra,nit,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
Els cotxes que es van dirigir en aquest moment al cementiri de Montjuïc per la Ronda Litoral van provocar retencions des de la sortida 14 fins a Colom .,Els cotxes que es van dirigir en aquest moment,Els cotxes que es van dirigir per la Ronda Litoral,Els cotxes que es van dirigir en moment,Els cotxes que es van dirigir per Ronda,en moment,per Ronda,dirigir,en aquest moment,per la Ronda Litoral,3,4,en,per,moment,Ronda,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"A diferència de Catalunya , però , a la resta de l' Estat només el sector de les comunicacions es va mantenir invariable .",A diferència de Catalunya,a la resta de l' Estat,A Catalunya,a Estat,a Catalunya,a Estat,mantenir,A diferència de Catalunya,a la resta de l' Estat,4,6,a,a,Catalunya,Estat,PROPN,PROPN,prepositional,prepositional,Preverbal,Catalan
"El nivell autoritzat en els mòbils s' ha rebaixat per 10 a Europa , de manera que l' increment de temperatura màxim només seria de 0,11 graus .",El nivell autoritzat en els mòbils s' ha rebaixat per 10,El nivell autoritzat en els mòbils s' ha rebaixat a Europa,El nivell autoritzat en els mòbils s' ha rebaixat per 10,El nivell autoritzat en els mòbils s' ha rebaixat a Europa,per 10,a Europa,rebaixar,per 10,a Europa,2,2,per,a,10,Europa,NUM,PROPN,prepositional,prepositional,Postverbal,Catalan
"Segons Marina Geli , en l' anterior període polític el Director General d' Urbanisme , Joan Antoni Solans avalava la denúncia feta ara pels tres regidors d' Alp i pel PSC .","Segons Marina Geli ,",en l' anterior període polític,Segons Marina,en període,segons Marina,en període,avalar,"Segons Marina Geli ,",en l' anterior període polític,4,5,segons,en,Marina,període,PROPN,NOUN,prepositional,prepositional,Preverbal,Catalan
"L' Audiència de Barcelona ha condemnat a una multa de 15.000 pessetes ( 90,16 euros ) dos joves que van colpejar ne un altre durant una baralla als carrers de Terrassa ( Vallès Occidental ) .","L' Audiència de Barcelona ha condemnat a una multa de 15.000 pessetes ( 90,16 euros ) dos joves que van colpejar ne un altre durant una baralla","L' Audiència de Barcelona ha condemnat a una multa de 15.000 pessetes ( 90,16 euros ) dos joves que van colpejar ne un altre als carrers de Terrassa ( Vallès Occidental )","L' Audiència de Barcelona ha condemnat a una multa de 15.000 pessetes ( 90,16 euros ) dos joves que van colpejar ne un altre durant baralla","L' Audiència de Barcelona ha condemnat a una multa de 15.000 pessetes ( 90,16 euros ) dos joves que van colpejar ne un altre als carrers",durant baralla,al carrer,colpejar,durant una baralla,als carrers de Terrassa ( Vallès Occidental ),3,8,durant,al,baralla,carrer,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La sentència s' ha dictat per conformitat , en reconèixer els fets els processats i rebaixar la fiscalia la seva petició inicial de multa de 40.000 a 15.000 pessetes .","La sentència s' ha dictat per conformitat , en reconèixer els fets els processats i rebaixar la fiscalia la seva petició inicial de multa de 40.000","La sentència s' ha dictat per conformitat , en reconèixer els fets els processats i rebaixar la fiscalia la seva petició inicial de multa a 15.000 pessetes","La sentència s' ha dictat per conformitat , en reconèixer els fets els processats i rebaixar la fiscalia la seva petició inicial de multa de 40.000","La sentència s' ha dictat per conformitat , en reconèixer els fets els processats i rebaixar la fiscalia la seva petició inicial de multa a pessetes",de 40000,a pesseta,rebaixar,de 40.000,a 15.000 pessetes,2,3,de,a,40000,pesseta,NUM,NOUN,prepositional,prepositional,Postverbal,Catalan
"El president del Consell Constitucional francès , Roland Dumas , ha estat processat per "" encobriment de malversació de fons privats "" , en relació amb les estatuetes antigues que la seva amant Christine Deviers-Joncour li va regalar l' any 1990 amb diners de la petrolera Elf , segons van informar ahir fonts judicials .","El president del Consell Constitucional francès , Roland Dumas , ha estat processat per "" encobriment de malversació de fons privats ""","El president del Consell Constitucional francès , Roland Dumas , ha estat processat , en relació amb les estatuetes antigues que la seva amant Christine Deviers-Joncour li va regalar l' any 1990 amb diners de la petrolera Elf","El president del Consell Constitucional francès , Roland Dumas , ha estat processat per encobriment","El president del Consell Constitucional francès , Roland Dumas , ha estat processat en estatuetes",per encobriment,en estatuetes,processar,"per "" encobriment de malversació de fons privats """,", en relació amb les estatuetes antigues que la seva amant Christine Deviers-Joncour li va regalar l' any 1990 amb diners de la petrolera Elf",9,25,per,en,encobriment,estatuetes,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Deviers-Joncour va confessar haver regalat a Dumas el desembre del 1990 un lot d' estatuetes antigues valorat en vuit milions de pessetes , que va comprar en una subhasta amb diners que li havia entregat l' exdirector d' Assumptes Generals d' Elf Alfred Sirven , informa Efe .","Deviers-Joncour va confessar haver regalat a Dumas el desembre del 1990 un lot d' estatuetes antigues valorat en vuit milions de pessetes , que va comprar en una subhasta","Deviers-Joncour va confessar haver regalat a Dumas el desembre del 1990 un lot d' estatuetes antigues valorat en vuit milions de pessetes , que va comprar amb diners que li havia entregat l' exdirector d' Assumptes Generals d' Elf Alfred Sirven","Deviers-Joncour va confessar haver regalat a Dumas el desembre del 1990 un lot d' estatuetes antigues valorat en vuit milions de pessetes , que va comprar en subhasta","Deviers-Joncour va confessar haver regalat a Dumas el desembre del 1990 un lot d' estatuetes antigues valorat en vuit milions de pessetes , que va comprar amb diners",en subhasta,amb diner,comprar,en una subhasta,amb diners que li havia entregat l' exdirector d' Assumptes Generals d' Elf Alfred Sirven,3,15,en,amb,subhasta,diner,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El 23 de març passat , Dumas va dimitir temporalment del càrrec com a president del Constitucional en vista de l' amplitud que havia adquirit l' escàndol .","El 23 de març passat , Dumas va dimitir temporalment del càrrec com a president del Constitucional","El 23 de març passat , Dumas va dimitir temporalment en vista de l' amplitud que havia adquirit l' escàndol","El 23 de març passat , Dumas va dimitir temporalment del càrrec","El 23 de març passat , Dumas va dimitir temporalment en amplitud",del càrrec,en amplitud,dimitir,del càrrec com a president del Constitucional,en vista de l' amplitud que havia adquirit l' escàndol,7,10,del,en,càrrec,amplitud,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El vaixell , carregat amb unes 3.000 tones de llavors de gira-sol , va arribar al port sevillà dijous a la nit , i les tasques de descàrrega es van posposar fins ahir al matí .","El vaixell , carregat amb unes 3.000 tones de llavors de gira-sol , va arribar al port sevillà","El vaixell , carregat amb unes 3.000 tones de llavors de gira-sol , va arribar a la nit","El vaixell , carregat amb unes 3.000 tones de llavors de gira-sol , va arribar al port","El vaixell , carregat amb unes 3.000 tones de llavors de gira-sol , va arribar a nit",al port,a nit,arribar,al port sevillà,a la nit,3,3,al,a,port,nit,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"L' Evangelia III va estibar la càrrega al port de Constanta , al Mar Negre , i va invertir nou dies a sortir al Mediterrani i travessar lo de punta a punta fins a passar l' Estret de Gibaltar .",L' Evangelia III va estibar la càrrega al port de Constanta,"L' Evangelia III va estibar la càrrega , al Mar Negre ,",L' Evangelia III va estibar la càrrega al port,L' Evangelia III va estibar la càrrega al Mar,al port,al Mar,estibar,al port de Constanta,", al Mar Negre ,",4,5,al,al,port,Mar,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"ERC també demana un projecte de canalització del riu Cardener , la millora de la piscina municipal , un estudi per fer més competitiva la velocitat de la línia de Ferrocarrils Catalans , un projecte per desdoblar l' Eix Transversal des del Túnel de Font Freda fins a Manresa , la rehabilitació de l' Institut Lluís de Peguera , la construcció d' una residència per a disminuïts a Manresa , la creació d' un Centre d' Interpretació Territorial i del Museu del Barroc al Museu Comarcal , l' ampliació del projecte museogràfic del Museu de la Tècnica , l' edificació dels jutjats de Manresa , la dotació de materials per als bombers i la construcció de pisos tutelats a la barriada Mion .","ERC també demana un projecte de canalització del riu Cardener , la millora de la piscina municipal , un estudi per fer més competitiva la velocitat de la línia de Ferrocarrils Catalans , un projecte per desdoblar l' Eix Transversal des del Túnel de Font Freda","ERC també demana un projecte de canalització del riu Cardener , la millora de la piscina municipal , un estudi per fer més competitiva la velocitat de la línia de Ferrocarrils Catalans , un projecte per desdoblar l' Eix Transversal fins a Manresa","ERC també demana un projecte de canalització del riu Cardener , la millora de la piscina municipal , un estudi per fer més competitiva la velocitat de la línia de Ferrocarrils Catalans , un projecte per desdoblar l' Eix Transversal des Túnel","ERC també demana un projecte de canalització del riu Cardener , la millora de la piscina municipal , un estudi per fer més competitiva la velocitat de la línia de Ferrocarrils Catalans , un projecte per desdoblar l' Eix Transversal fins a Manresa",des Túnel,fins a Manresa,desdoblar,des del Túnel de Font Freda,fins a Manresa,6,3,des,fins a,Túnel,Manresa,PROPN,PROPN,prepositional,prepositional,Postverbal,Catalan
"Pel secretari general dels socialistes bascos , Nicolás Redondo , el gest d' EH "" ha humiliat "" el nou lehendakari , i demostra que el PNB es quedarà a expenses dels radicals durant tota la legislatura .","Pel secretari general dels socialistes bascos , Nicolás Redondo , el gest d' EH "" ha humiliat "" el nou lehendakari , i demostra que el PNB es quedarà a expenses dels radicals","Pel secretari general dels socialistes bascos , Nicolás Redondo , el gest d' EH "" ha humiliat "" el nou lehendakari , i demostra que el PNB es quedarà durant tota la legislatura","Pel secretari general dels socialistes bascos , Nicolás Redondo , el gest d' EH "" ha humiliat "" el nou lehendakari , i demostra que el PNB es quedarà a expenses","Pel secretari general dels socialistes bascos , Nicolás Redondo , el gest d' EH "" ha humiliat "" el nou lehendakari , i demostra que el PNB es quedarà durant legislatura",a expenses,durant legislatura,quedar,a expenses dels radicals,durant tota la legislatura,4,4,a,durant,expenses,legislatura,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El PSUC Viu , partit integrat a Esquerra Unida i Alternativa ( EUiA ) , va tancar ahir l' 11è congrés a Barcelona amb el compromís de convocar , a finals d' any , una conferència que definirà la seva política d' aliances a l' esquerra .","El PSUC Viu , partit integrat a Esquerra Unida i Alternativa ( EUiA ) , va tancar ahir l' 11è congrés a Barcelona","El PSUC Viu , partit integrat a Esquerra Unida i Alternativa ( EUiA ) , va tancar ahir l' 11è congrés amb el compromís de convocar , a finals d' any , una conferència que definirà la seva política d' aliances a l' esquerra","El PSUC Viu , partit integrat a Esquerra Unida i Alternativa ( EUiA ) , va tancar ahir l' 11è congrés a Barcelona","El PSUC Viu , partit integrat a Esquerra Unida i Alternativa ( EUiA ) , va tancar ahir l' 11è congrés amb compromís",a Barcelona,amb compromís,tancar,a Barcelona,"amb el compromís de convocar , a finals d' any , una conferència que definirà la seva política d' aliances a l' esquerra",2,23,a,amb,Barcelona,compromís,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
Ferran Gallego va ser escollit per al càrrec per aclamació ( 229 vots a favor i 5 abstencions ) .,Ferran Gallego va ser escollit per al càrrec,Ferran Gallego va ser escollit per aclamació ( 229 vots a favor i 5 abstencions ),Ferran Gallego va ser escollit per al càrrec,Ferran Gallego va ser escollit per aclamació,per al càrrec,per aclamació,escollir,per al càrrec,per aclamació ( 229 vots a favor i 5 abstencions ),3,11,per al,per,càrrec,aclamació,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Tots els infants i joves podran gaudir de les activitats de ' El Mar dels Nens ' del 26 de desembre al 31 de desembre , i del 2 al 4 de gener , de 16.30h a 20.30h en el marc del Palau d' Esports i Congressos de Platja d' Aro .","Tots els infants i joves podran gaudir de les activitats de ' El Mar dels Nens ' del 26 de desembre al 31 de desembre , i del 2 al 4 de gener , de 16.30h a 20.30h",Tots els infants i joves podran gaudir de les activitats de ' El Mar dels Nens ' en el marc del Palau d' Esports i Congressos de Platja d' Aro,Tots els infants i joves podran gaudir de les activitats de ' El Mar dels Nens ' del 26 al,Tots els infants i joves podran gaudir de les activitats de ' El Mar dels Nens ' en marc,del 26 al,en marc,gaudir,"del 26 de desembre al 31 de desembre , i del 2 al 4 de gener , de 16.30h a 20.30h",en el marc del Palau d' Esports i Congressos de Platja d' Aro,21,13,del al,en,26,marc,NUM,NOUN,circumpositional,prepositional,Postverbal,Catalan
"Durant aquest dijous continuarà l' ambient fred , amb glaçades moderades , però al final del dia s' iniciarà una nova davallada , amb mínimes per sota zero a tot Catalunya excepte al litoral , segons el Servei de Metorologia de Catalunya .","Durant aquest dijous continuarà l' ambient fred , amb glaçades moderades , però al final del dia s' iniciarà una nova davallada , amb mínimes per sota zero","Durant aquest dijous continuarà l' ambient fred , amb glaçades moderades , però al final del dia s' iniciarà una nova davallada a tot Catalunya excepte al litoral","Durant aquest dijous continuarà l' ambient fred , amb glaçades moderades , però al final del dia s' iniciarà una nova davallada amb mínimes","Durant aquest dijous continuarà l' ambient fred , amb glaçades moderades , però al final del dia s' iniciarà una nova davallada a Catalunya",amb mínima,a Catalunya,iniciar,", amb mínimes per sota zero",a tot Catalunya excepte al litoral,6,6,amb,a,mínima,Catalunya,NOUN,PROPN,prepositional,prepositional,Postverbal,Catalan
"La sentència assenyala que l' inici de la depressió del treballador va ser conseqüència del canvi de treball , que ' aquesta va degenerar en depressió més gran davant la manca de solucions per part del treballador per a enfrontar la nova situació i la seva íntima convicció que era l' empresa i no ell qui havia de reconèixer la seva dedicació ' .","La sentència assenyala que l' inici de la depressió del treballador va ser conseqüència del canvi de treball , que ' aquesta va degenerar en depressió més gran","La sentència assenyala que l' inici de la depressió del treballador va ser conseqüència del canvi de treball , que ' aquesta va degenerar davant la manca de solucions per part del treballador per a enfrontar la nova situació i la seva íntima convicció que era l' empresa i no ell qui havia de reconèixer la seva dedicació","La sentència assenyala que l' inici de la depressió del treballador va ser conseqüència del canvi de treball , que ' aquesta va degenerar en depressió","La sentència assenyala que l' inici de la depressió del treballador va ser conseqüència del canvi de treball , que ' aquesta va degenerar davant manca",en depressió,davant manca,degenerar,en depressió més gran,davant la manca de solucions per part del treballador per a enfrontar la nova situació i la seva íntima convicció que era l' empresa i no ell qui havia de reconèixer la seva dedicació,4,34,en,davant,depressió,manca,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Segons Pomés , en una emergència hi ha una primera fase d' allau d' informacions que cal analitzar i prioritzar que requereix d' un temps que cal que sigui el més breu possible .","Segons Pomés ,",en una emergència,Segons Pomés,en emergència,segons Pomés,en emergència,haver,"Segons Pomés ,",en una emergència,3,3,segons,en,Pomés,emergència,PROPN,NOUN,prepositional,prepositional,Preverbal,Catalan
"El conseller ha explicat que des del matí de divendres , en totes les connexions radiofòniques el Servei Català de Trànsit demanava als conductors que fossin prudents i al migdia ja es va demanar que no es fessin moviments imprescindibles en carretera .","El conseller ha explicat que des del matí de divendres ,",El conseller ha explicat que en totes les connexions radiofòniques,El conseller ha explicat que des matí,El conseller ha explicat que en connexions,des matí,en connexió,demanar,"des del matí de divendres ,",en totes les connexions radiofòniques,6,5,des,en,matí,connexió,NOUN,NOUN,prepositional,prepositional,Preverbal,Catalan
"La sentència ha estat dictada pel tribunal de la secció sisena de l' Audiència , i condemna José Luis P.M. , de 38 anys d' edat , per un delicte de detenció il·legal amb l' eximent incomplet de trastorn mental , i li imposa igualment vuit mesos d' arrest per dues faltes de lesions , per les ferides que va causar a la noia i a la seva actual parella quan la va tornar al pis de Santa Coloma de Gramenet ( Barcelonès ) on convivien ells .","La sentència ha estat dictada pel tribunal de la secció sisena de l' Audiència , i condemna José Luis P.M. , de 38 anys d' edat , per un delicte de detenció il·legal","La sentència ha estat dictada pel tribunal de la secció sisena de l' Audiència , i condemna José Luis P.M. , de 38 anys d' edat , amb l' eximent incomplet de trastorn mental","La sentència ha estat dictada pel tribunal de la secció sisena de l' Audiència , i condemna José Luis P.M. , de 38 anys d' edat , per delicte","La sentència ha estat dictada pel tribunal de la secció sisena de l' Audiència , i condemna José Luis P.M. , de 38 anys d' edat , amb eximent",per delicte,amb eximent,condemnar,per un delicte de detenció il·legal,amb l' eximent incomplet de trastorn mental,6,7,per,amb,delicte,eximent,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava a Santa Coloma de Gramenet amb el seu xicot , la va abordar al carrer i va demanar li de parlar una estona amb ella al cotxe .","Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava a Santa Coloma de Gramenet","Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava amb el seu xicot","Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava a Santa","Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava amb xicot",a Santa,amb xicot,tornar,a Santa Coloma de Gramenet,amb el seu xicot,5,4,a,amb,Santa,xicot,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava a Santa Coloma de Gramenet amb el seu xicot , la va abordar al carrer i va demanar li de parlar una estona amb ella al cotxe .","Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava a Santa Coloma de Gramenet amb el seu xicot , la va abordar al carrer i va demanar li de parlar una estona amb ella","Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava a Santa Coloma de Gramenet amb el seu xicot , la va abordar al carrer i va demanar li de parlar una estona al cotxe","Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava a Santa Coloma de Gramenet amb el seu xicot , la va abordar al carrer i va demanar li de parlar una estona amb ella","Durant aquells mesos , la noia ' era objecte de seguiment ' per part de l' acusat , i el dia dels fets , quan la jove tornava a Santa Coloma de Gramenet amb el seu xicot , la va abordar al carrer i va demanar li de parlar una estona al cotxe",amb ell,al cotxe,parlar,amb ella,al cotxe,2,2,amb,al,ell,cotxe,PRON,NOUN,prepositional,prepositional,Postverbal,Catalan
La sentència també estableix que ha d' indemnitzar en 50.000 pessetes la noia per les lesions causades .,La sentència també estableix que ha d' indemnitzar en 50.000 pessetes,La sentència també estableix que ha d' indemnitzar per les lesions causades,La sentència també estableix que ha d' indemnitzar en pessetes,La sentència també estableix que ha d' indemnitzar per lesions,en pesseta,per lesió,indemnitzar,en 50.000 pessetes,per les lesions causades,3,4,en,per,pesseta,lesió,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
