Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
केंद्रीय स्वास्थ्य एवं परिवार कल्याण मंत्री डॉ. अंबुमणि रामदास ने कहा कि राष्ट्रीय संशोधित तपेदिक नियंत्रण कार्यक्रम के दूसरे चरण के तहत एड्स - तपेदिक के इस खतरनाक गठजोड़ पर विशेष ध्यान दिया जाएगा ।,केंद्रीय स्वास्थ्य एवं परिवार कल्याण मंत्री डॉ. अंबुमणि रामदास ने कहा कि राष्ट्रीय संशोधित तपेदिक नियंत्रण कार्यक्रम के दूसरे चरण के तहत,केंद्रीय स्वास्थ्य एवं परिवार कल्याण मंत्री डॉ. अंबुमणि रामदास ने कहा कि एड्स - तपेदिक के इस खतरनाक गठजोड़ पर,केंद्रीय स्वास्थ्य एवं परिवार कल्याण मंत्री डॉ. अंबुमणि रामदास ने कहा कि चरण के तहत,केंद्रीय स्वास्थ्य एवं परिवार कल्याण मंत्री डॉ. अंबुमणि रामदास ने कहा कि गठजोड़ पर,चरण के तहत,गठजोड़ पर,दे,राष्ट्रीय संशोधित तपेदिक नियंत्रण कार्यक्रम के दूसरे चरण के तहत,एड्स - तपेदिक के इस खतरनाक गठजोड़ पर,10,8,के तहत,पर,चरण,गठजोड़,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
इसके लिए टीबी और एड्स की व्यापकता वाले छह प्रमुख राज्यों पर विशेष कार्यक्रम शुरू किया जा रहा है ।,इसके लिए,टीबी और एड्स की व्यापकता वाले छह प्रमुख राज्यों पर,इसके लिए,राज्यों पर,यह लिए,राज्य पर,कर,इसके लिए,टीबी और एड्स की व्यापकता वाले छह प्रमुख राज्यों पर,2,10,लिए,पर,यह,राज्य,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
विश्व तपेदिक दिवस के अवसर पर स्वास्थ्य मंत्री रामदास ने देश में तपेदिक की स्थिति और सरकार द्वारा किए जा रहे प्रयासों का ब्योरा रखा ।,विश्व तपेदिक दिवस के अवसर पर,देश में,अवसर पर,देश में,अवसर पर,देश में,रख,विश्व तपेदिक दिवस के अवसर पर,देश में,6,2,पर,में,अवसर,देश,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
इन राज्यों में एड्स से होने वाली सर्वाधिक मौतें टीबी की वजह से हो रही हैं ।,इन राज्यों में,टीबी की वजह से,राज्यों में,टीबी की वजह से,राज्य में,टीबी का वजह से,हो,इन राज्यों में,टीबी की वजह से,3,4,में,का वजह से,राज्य,टीबी,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
इसके मद्देनजर संशोधित तपेदिक नियंत्रण कार्यक्रम के तहत स्वयंसेवी संगठनों की मदद से विशेष उपचार कार्यक्रम शुरू किया जा रहा है ।,इसके मद्देनजर संशोधित तपेदिक नियंत्रण कार्यक्रम के तहत,स्वयंसेवी संगठनों की मदद से,कार्यक्रम के तहत,मदद से,कार्यक्रम के तहत,मदद से,कर,इसके मद्देनजर संशोधित तपेदिक नियंत्रण कार्यक्रम के तहत,स्वयंसेवी संगठनों की मदद से,8,5,के तहत,से,कार्यक्रम,मदद,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
"मंत्री के अनुसार अगले चरण में आठ अन्य राज्यों दिल्ली , गुजरात , उड़ीसा , हिमाचल प्रदेश , केरल , राजस्थान , पंजाब और पश्चिम बंगाल में भी इस तरह का कार्यक्रम शुरू किया जाएगा ताकि एड्स - तपेदिक के गठजोड़ को ध्यान में रखकर लोगों को उपचार सुविधाएं मुहैया कराई जा सकें ।",मंत्री के अनुसार,अगले चरण में,मंत्री के अनुसार,चरण में,मंत्री के अनुसार,चरण में,कर,मंत्री के अनुसार,अगले चरण में,3,3,के अनुसार,में,मंत्री,चरण,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
रामदास ने कहा कि राष्ट्रीय संशोधित तपेदिक नियंत्रण कार्यक्रम के दूसरे चरण के लिए हाल में सरकार ने 1156 करोड़ रुपये मंजूर किए हैं ।,रामदास ने कहा कि राष्ट्रीय संशोधित तपेदिक नियंत्रण कार्यक्रम के दूसरे चरण के लिए,रामदास ने कहा कि हाल में,रामदास ने कहा कि चरण के लिए,रामदास ने कहा कि हाल में,चरण के लिए,हाल में,कर,राष्ट्रीय संशोधित तपेदिक नियंत्रण कार्यक्रम के दूसरे चरण के लिए,हाल में,10,2,के लिए,में,चरण,हाल,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
डाट्स पद्धति में मरीज को डॉक्टरों की सीधी देखरेख में दवा खिलाई जाती है ।,डाट्स पद्धति में,डॉक्टरों की सीधी देखरेख में,पद्धति में,देखरेख में,पद्धति में,देखरेख में,खिला,डाट्स पद्धति में,डॉक्टरों की सीधी देखरेख में,3,5,में,में,पद्धति,देखरेख,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
हजरत निजामुद्दीन से मुंबई के बीच चलने वाली अगस्त क्रांति राजधानी एक्सप्रेस के इंजन का कपलिंग असावटी स्टेशन के पास ट्रैक पर तेजी से दौड़ते समय निकल गया ।,हजरत निजामुद्दीन से मुंबई के बीच चलने वाली अगस्त क्रांति राजधानी एक्सप्रेस के इंजन का कपलिंग असावटी स्टेशन के पास,हजरत निजामुद्दीन से मुंबई के बीच चलने वाली अगस्त क्रांति राजधानी एक्सप्रेस के इंजन का कपलिंग ट्रैक पर,हजरत निजामुद्दीन से मुंबई के बीच चलने वाली अगस्त क्रांति राजधानी एक्सप्रेस के इंजन का कपलिंग स्टेशन के पास,हजरत निजामुद्दीन से मुंबई के बीच चलने वाली अगस्त क्रांति राजधानी एक्सप्रेस के इंजन का कपलिंग ट्रैक पर,स्टेशन के पास,ट्रैक पर,निकल,असावटी स्टेशन के पास,ट्रैक पर,4,2,के पास,पर,स्टेशन,ट्रैक,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
हजरत निजामुद्दीन से वाया कोटा होकर मुंबई को जाने वाली २९५४ अगस्त क्रांति राजधानी एक्सप्रेस शुक्रवार को अपने निर्धारित समय से एक घंटा देरी से शाम छह बजे रवाना हुई ।,हजरत निजामुद्दीन से,मुंबई को,निजामुद्दीन से,मुंबई को,निजामुद्दीन से,मुंबई को,जा,हजरत निजामुद्दीन से,मुंबई को,3,2,से,को,निजामुद्दीन,मुंबई,PROPN,PROPN,postpositional,postpositional,Preverbal,Hindi
हजरत निजामुद्दीन से वाया कोटा होकर मुंबई को जाने वाली २९५४ अगस्त क्रांति राजधानी एक्सप्रेस शुक्रवार को अपने निर्धारित समय से एक घंटा देरी से शाम छह बजे रवाना हुई ।,हजरत निजामुद्दीन से वाया कोटा होकर मुंबई को जाने वाली २९५४ अगस्त क्रांति राजधानी एक्सप्रेस शुक्रवार को,हजरत निजामुद्दीन से वाया कोटा होकर मुंबई को जाने वाली २९५४ अगस्त क्रांति राजधानी एक्सप्रेस अपने निर्धारित समय से एक घंटा देरी से,हजरत निजामुद्दीन से वाया कोटा होकर मुंबई को जाने वाली २९५४ अगस्त क्रांति राजधानी एक्सप्रेस शुक्रवार को,हजरत निजामुद्दीन से वाया कोटा होकर मुंबई को जाने वाली २९५४ अगस्त क्रांति राजधानी एक्सप्रेस देरी से,शुक्रवार को,देरी से,हो,शुक्रवार को,अपने निर्धारित समय से एक घंटा देरी से,2,8,को,से,शुक्रवार,देरी,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
गाड़ी का इंजन करीब तीन किलोमीटर दूर तक बगैर बोगियों के दौड़ता चला गया ।,गाड़ी का इंजन करीब तीन किलोमीटर दूर तक,गाड़ी का इंजन बगैर बोगियों के,गाड़ी का इंजन किलोमीटर दूर तक,गाड़ी का इंजन बोगियों के,किलोमीटर दूर तक,बोगी का,दौड़,करीब तीन किलोमीटर दूर तक,बगैर बोगियों के,5,3,दूर तक,का,किलोमीटर,बोगी,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
बाद में पलवल स्टेशन से करीब चार किलोमीटर पहले ट्रेन को रोका गया ।,बाद में,पलवल स्टेशन से करीब चार किलोमीटर पहले,बाद में,किलोमीटर पहले,बाद में,किलोमीटर पहले,रोक,बाद में,पलवल स्टेशन से करीब चार किलोमीटर पहले,2,7,में,पहले,बाद,किलोमीटर,ADV,NOUN,postpositional,postpositional,Preverbal,Hindi
गाड़ी को यहां से रात आठ बज कर १८ मिनट पर रवाना कर दिया गया ।,गाड़ी को यहां से,गाड़ी को रात आठ बज कर १८ मिनट पर,गाड़ी को यहां से,गाड़ी को मिनट पर,यहाँ से,मिनट पर,कर,यहां से,रात आठ बज कर १८ मिनट पर,2,7,से,पर,यहाँ,मिनट,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
"रेलवे प्रवक्ता देवेंद्र संधू ने बताया कि रेलवे में इस तरह की घटना भले ही छोटी हो , मगर इतने बड़े तंत्र में ऐसी घटना को पूरी गंभीरता से लिया जाता है ।","रेलवे प्रवक्ता देवेंद्र संधू ने बताया कि रेलवे में इस तरह की घटना भले ही छोटी हो , मगर इतने बड़े तंत्र में","रेलवे प्रवक्ता देवेंद्र संधू ने बताया कि रेलवे में इस तरह की घटना भले ही छोटी हो , मगर पूरी गंभीरता से","रेलवे प्रवक्ता देवेंद्र संधू ने बताया कि रेलवे में इस तरह की घटना भले ही छोटी हो , मगर तंत्र में","रेलवे प्रवक्ता देवेंद्र संधू ने बताया कि रेलवे में इस तरह की घटना भले ही छोटी हो , मगर गंभीरता से",तंत्र में,गंभीरता से,ले,इतने बड़े तंत्र में,पूरी गंभीरता से,4,3,में,से,तंत्र,गंभीरता,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
कश्मीर को सात हिस्सों में बांटने वाले पाकिस्तान के राष्ट्रपति परवेज मुशर्रफ के प्रस्ताव की बाबत गिलानी ने कहा कि इस संबंध में अजीज से पांच घंटे तक चली मुलाकात में विस्तार से बात की गई है ।,कश्मीर को सात हिस्सों में बांटने वाले पाकिस्तान के राष्ट्रपति परवेज मुशर्रफ के प्रस्ताव की बाबत गिलानी ने कहा कि इस संबंध में अजीज से पांच घंटे तक चली मुलाकात में,कश्मीर को सात हिस्सों में बांटने वाले पाकिस्तान के राष्ट्रपति परवेज मुशर्रफ के प्रस्ताव की बाबत गिलानी ने कहा कि विस्तार से,कश्मीर को सात हिस्सों में बांटने वाले पाकिस्तान के राष्ट्रपति परवेज मुशर्रफ के प्रस्ताव की बाबत गिलानी ने कहा कि मुलाकात में,कश्मीर को सात हिस्सों में बांटने वाले पाकिस्तान के राष्ट्रपति परवेज मुशर्रफ के प्रस्ताव की बाबत गिलानी ने कहा कि विस्तार से,मुलाकात में,विस्तार से,कर,इस संबंध में अजीज से पांच घंटे तक चली मुलाकात में,विस्तार से,11,2,में,से,मुलाकात,विस्तार,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"अभी यह प्रस्ताव सिर्फ विचार के लिए है , लेकिन तमाम मुद्दों पर बातचीत के बाद ही कुछ सामने आ सकेगा ।","अभी यह प्रस्ताव सिर्फ विचार के लिए है , लेकिन तमाम मुद्दों पर","अभी यह प्रस्ताव सिर्फ विचार के लिए है , लेकिन बातचीत के बाद ही","अभी यह प्रस्ताव सिर्फ विचार के लिए है , लेकिन मुद्दों पर","अभी यह प्रस्ताव सिर्फ विचार के लिए है , लेकिन बातचीत के बाद",मुद्दा पर,बातचीत के बाद,आ,तमाम मुद्दों पर,बातचीत के बाद ही,3,4,पर,के बाद,मुद्दा,बातचीत,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"बहरहाल , अन्य गुटों के बारे में गिलानी के इस बयान से पाकिस्तान के उन प्रयासों को झटका लगेगा , जिसके तहत वह हुर्रियत के विभिन्न गुटों में एकता कराने की जबरदस्त मुहिम चला रहा है ।","बहरहाल , अन्य गुटों के बारे में","बहरहाल , गिलानी के इस बयान से","बहरहाल , गुटों के बारे में","बहरहाल , बयान से",गुट के बारे में,बयान से,लग,अन्य गुटों के बारे में,गिलानी के इस बयान से,5,5,के बारे में,से,गुट,बयान,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
मीरवायज के नेतृत्व में हुर्रियत का उदारवादी गुट पिछली राजग सरकार से दो दौर की बातचीत कर चुका था जबकि मौजूदा सरकार से तीसरे दौर की बातचीत नहीं हो पाई है ।,मीरवायज के नेतृत्व में,पिछली राजग सरकार से,नेतृत्व में,सरकार से,नेतृत्व में,सरकार से,कर,मीरवायज के नेतृत्व में,पिछली राजग सरकार से,4,4,में,से,नेतृत्व,सरकार,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
राज्य वन्य प्राणी विंग ने केंद्रीय वन्य प्राधिकरण ( सीजैडए ) की मंजूरी के बाद इस प्रस्ताव की मंजूरी के लिए केंद्र सरकार को भेजा है ।,राज्य वन्य प्राणी विंग ने केंद्रीय वन्य प्राधिकरण ( सीजैडए ) की मंजूरी के बाद,राज्य वन्य प्राणी विंग ने इस प्रस्ताव की मंजूरी के लिए,राज्य वन्य प्राणी विंग ने मंजूरी के बाद,राज्य वन्य प्राणी विंग ने मंजूरी के लिए,मंजूरी के बाद,मंजूरी के लिए,भेज,केंद्रीय वन्य प्राधिकरण ( सीजैडए ) की मंजूरी के बाद,इस प्रस्ताव की मंजूरी के लिए,10,6,के बाद,के लिए,मंजूरी,मंजूरी,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"सूत्रों के अनुसार , बीएनएचएस की टीम ने दौरा कर गिद्ध प्रजनन केंद्र के लिए नालागढ़ को फाइनल कर दिया है ।","सूत्रों के अनुसार ,",गिद्ध प्रजनन केंद्र के लिए,सूत्रों के अनुसार,केंद्र के लिए,सूत्र के अनुसार,केंद्र के लिए,कर,"सूत्रों के अनुसार ,",गिद्ध प्रजनन केंद्र के लिए,4,5,के अनुसार,के लिए,सूत्र,केंद्र,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
तौकीर मियां ने कई बरस पहले सुर्खियों में रहे नसबंदी के मामले से बात शुरू की ।,तौकीर मियां ने कई बरस पहले,तौकीर मियां ने सुर्खियों में,तौकीर मियां ने बरस पहले,तौकीर मियां ने सुर्खियों में,बरस पहले,सुर्खी में,रह,कई बरस पहले,सुर्खियों में,3,2,पहले,में,बरस,सुर्खी,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
बोर्ड की तरफ से हुकूमत पर क्या दबाव बनाया गया ।,बोर्ड की तरफ से,हुकूमत पर,बोर्ड की तरफ से,हुकूमत पर,बोर्ड का तरफ से,हुकूमत पर,बना,बोर्ड की तरफ से,हुकूमत पर,4,2,का तरफ से,पर,बोर्ड,हुकूमत,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
अक्तूबर २००२ में सुप्रीम कोर्ट ने एक वक्त में तीन तलाक को एक तलाक माना जबकि उलमा इसे तीन तलाक करार देते हैं ।,अक्तूबर २००२ में,एक वक्त में,२००२ में,वक्त में,२००२ में,वक्त में,मान,अक्तूबर २००२ में,एक वक्त में,3,3,में,में,२००२,वक्त,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
इस रूलिंग के बल पर कई बार अदालतों ने शरीअत में दखल दिया ।,इस रूलिंग के बल पर,शरीअत में,बल पर,शरीअत में,बल पर,शरीअत में,दे,इस रूलिंग के बल पर,शरीअत में,5,2,पर,में,बल,शरीअत,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
क्या यह जरूरी नहीं था कि इस मुद्दे पर एक बार में शरीअत का सही फैसला सुना दिया जाता ।,क्या यह जरूरी नहीं था कि इस मुद्दे पर,क्या यह जरूरी नहीं था कि एक बार में,क्या यह जरूरी नहीं था कि मुद्दे पर,क्या यह जरूरी नहीं था कि बार में,मुद्दा पर,बार में,सुना,इस मुद्दे पर,एक बार में,3,3,पर,में,मुद्दा,बार,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"यह पूछने पर कि पुराने बोर्ड के जिन लोगों को आप जल्द ही अपने साथ लाने का दावा करते हैं , क्या वे २५ दिसंबर को लखनऊ की बैठक में शामिल होंगे ।","यह पूछने पर कि पुराने बोर्ड के जिन लोगों को आप जल्द ही अपने साथ लाने का दावा करते हैं , क्या वे २५ दिसंबर को","यह पूछने पर कि पुराने बोर्ड के जिन लोगों को आप जल्द ही अपने साथ लाने का दावा करते हैं , क्या वे लखनऊ की बैठक में","यह पूछने पर कि पुराने बोर्ड के जिन लोगों को आप जल्द ही अपने साथ लाने का दावा करते हैं , क्या वे दिसंबर को","यह पूछने पर कि पुराने बोर्ड के जिन लोगों को आप जल्द ही अपने साथ लाने का दावा करते हैं , क्या वे बैठक में",दिसंबर को,बैठक में,हो,२५ दिसंबर को,लखनऊ की बैठक में,3,4,को,में,दिसंबर,बैठक,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
इन लोगों पर हमले के लिए इस्तेमाल किया गया हथियार रिवाल्वर थी ।,इन लोगों पर,हमले के लिए,लोगों पर,हमले के लिए,लोग पर,हमला के लिए,कर,इन लोगों पर,हमले के लिए,3,3,पर,के लिए,लोग,हमला,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"उन्होंने कहा कि देशी रिवाल्वर , जिसे आमतौर पर कट्टा के रूप में जाना जाता है , की सहज उपलब्धता ने समस्या को विकट बना दिया है ।","उन्होंने कहा कि देशी रिवाल्वर , जिसे आमतौर पर","उन्होंने कहा कि देशी रिवाल्वर , जिसे कट्टा के रूप में","उन्होंने कहा कि देशी रिवाल्वर , जिसे आमतौर पर","उन्होंने कहा कि देशी रिवाल्वर , जिसे कट्टा के रूप में",आमतौर पर,कट्टा के रूप में,जा,आमतौर पर,कट्टा के रूप में,2,4,पर,के रूप में,आमतौर,कट्टा,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
सूची में पहले पायदान पर रखे गए अमेरिका के खुदरा व्यापारी रॉबसन वाट्सन ४५.१ अरब पौंड की संपत्ति के मालिक हैं ।,सूची में,पहले पायदान पर,सूची में,पायदान पर,सूची में,पायदान पर,रख,सूची में,पहले पायदान पर,2,3,में,पर,सूची,पायदान,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
बिल गेट्स २८.६ अरब पौंड की संपत्ति के साथ दूसरे स्थान पर रहे ।,बिल गेट्स २८.६ अरब पौंड की संपत्ति के साथ,बिल गेट्स दूसरे स्थान पर,बिल गेट्स संपत्ति के साथ,बिल गेट्स स्थान पर,संपत्ति के साथ,स्थान पर,रह,२८.६ अरब पौंड की संपत्ति के साथ,दूसरे स्थान पर,7,3,के साथ,पर,संपत्ति,स्थान,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
हिंदुजा बंधुओं श्रीचंद और गोपीचंद ने ३.६ अरब पौंड की संपत्ति के साथ ब्रिटेन के अमीरों में सातवां स्थान बनाया है ।,हिंदुजा बंधुओं श्रीचंद और गोपीचंद ने ३.६ अरब पौंड की संपत्ति के साथ,हिंदुजा बंधुओं श्रीचंद और गोपीचंद ने ब्रिटेन के अमीरों में,हिंदुजा बंधुओं श्रीचंद और गोपीचंद ने संपत्ति के साथ,हिंदुजा बंधुओं श्रीचंद और गोपीचंद ने अमीरों में,संपत्ति के साथ,अमीर में,बना,३.६ अरब पौंड की संपत्ति के साथ,ब्रिटेन के अमीरों में,7,4,के साथ,में,संपत्ति,अमीर,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"अनिवासी भारतीय लॉर्ड स्वराज पॉल ४६.५ करोड़ पौंड की संपत्ति के साथ ब्रिटेन के अमीरों में १४५वें स्थान पर हैं , जबकि ब्रिटेन की महारानी एलेज़ाबेथ द्वितीय को इस सूची में १९२ स्थान पर रखा गया है ।","अनिवासी भारतीय लॉर्ड स्वराज पॉल ४६.५ करोड़ पौंड की संपत्ति के साथ ब्रिटेन के अमीरों में १४५वें स्थान पर हैं , जबकि ब्रिटेन की महारानी एलेज़ाबेथ द्वितीय को इस सूची में","अनिवासी भारतीय लॉर्ड स्वराज पॉल ४६.५ करोड़ पौंड की संपत्ति के साथ ब्रिटेन के अमीरों में १४५वें स्थान पर हैं , जबकि ब्रिटेन की महारानी एलेज़ाबेथ द्वितीय को १९२ स्थान पर","अनिवासी भारतीय लॉर्ड स्वराज पॉल ४६.५ करोड़ पौंड की संपत्ति के साथ ब्रिटेन के अमीरों में १४५वें स्थान पर हैं , जबकि ब्रिटेन की महारानी एलेज़ाबेथ द्वितीय को सूची में","अनिवासी भारतीय लॉर्ड स्वराज पॉल ४६.५ करोड़ पौंड की संपत्ति के साथ ब्रिटेन के अमीरों में १४५वें स्थान पर हैं , जबकि ब्रिटेन की महारानी एलेज़ाबेथ द्वितीय को स्थान पर",सूची में,स्थान पर,रख,इस सूची में,१९२ स्थान पर,3,3,में,पर,सूची,स्थान,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
"ब्रिटेन के अमीरों की सूची में अन्य अनिवासी भारतीयों में अनुराग दीक्षित ( इंटरनेट गैंबलिंग , १.७ अरब पौंड ) , अनिल अग्रवाल ( खनन , १.६८ अरब पौंड ) , जटानिया बंधु ( सौंदर्य प्रसाधन , ८५ करोड़ पौंड ) , नरेश गोयल ( एयरलाइंस , ७८ करोड़ पौंड ) , विक्रांत भार्गव ( इंटरनेट गैंबलिंग , ५९०२ करोड़ पौंड ) , गुलु ललवानी ( उपभोक्ता इलेक्ट्रॅनिक्स , ४५ करोड़ पौंड ) , भिखु एवं विजय पटेल ( फार्मास्युटिकल्स , ४४.४ करोड़ पौंड ) , लॉर्ड बागरी एवं परिवार ( ६ करोड़ पौंड ) , सुखपाल सिंह अहलुवालिया ( १० करोड़ पौंड ) और सर गुलाम नून ( ६.५ करोड़ पौंड ) शामिल हैं ।",ब्रिटेन के अमीरों की सूची में,अन्य अनिवासी भारतीयों में,सूची में,भारतीयों में,सूची में,भारतीय में,है,ब्रिटेन के अमीरों की सूची में,अन्य अनिवासी भारतीयों में,6,4,में,में,सूची,भारतीय,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
पिछले साल ही एक अदालती मामले में खुलासा हुआ था कि अहमद ने कंप्यूटर चिप की जालसाजी से चार सालों में १५.६ करोड़ पौंड कमाए ।,पिछले साल ही एक अदालती मामले में खुलासा हुआ था कि अहमद ने कंप्यूटर चिप की जालसाजी से,पिछले साल ही एक अदालती मामले में खुलासा हुआ था कि अहमद ने चार सालों में,पिछले साल ही एक अदालती मामले में खुलासा हुआ था कि अहमद ने जालसाजी से,पिछले साल ही एक अदालती मामले में खुलासा हुआ था कि अहमद ने सालों में,जालसाजी से,साल में,कमा,कंप्यूटर चिप की जालसाजी से,चार सालों में,5,3,से,में,जालसाजी,साल,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
पेट्रो पदार्थो की कीमत में वृद्धि के मसले पर वामपंथी दलों का दबाव आखिर रंग लाया ।,पेट्रो पदार्थो की कीमत में,वृद्धि के मसले पर,कीमत में,मसले पर,कीमत में,मसला पर,ला,पेट्रो पदार्थो की कीमत में,वृद्धि के मसले पर,5,4,में,पर,कीमत,मसला,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
इस प्रकार दिसंबर माह में रसोई गैस सिलेंडर की कीमत में किसी प्रकार की वृद्धि नहीं की जाएगी ।,इस प्रकार दिसंबर माह में,इस प्रकार रसोई गैस सिलेंडर की कीमत में,इस प्रकार माह में,इस प्रकार कीमत में,माह में,कीमत में,कर,दिसंबर माह में,रसोई गैस सिलेंडर की कीमत में,3,6,में,में,माह,कीमत,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
गोधरा में वर्ष २००२ में हुई इस घटना में ५९ लोगों ने जान गंवाई थी ।,गोधरा में,वर्ष २००२ में,गोधरा में,२००२ में,गोधरा में,२००२ में,हो,गोधरा में,वर्ष २००२ में,2,3,में,में,गोधरा,२००२,PROPN,PROPN,postpositional,postpositional,Preverbal,Hindi
लेकिन पार्टी ने यह भी कहा कि विश्व में कच्चे तेल की घटती कीमतों के मद्देनजर वह चाहती है कि डीजल के दाम में भी कमी की जाए ।,लेकिन पार्टी ने यह भी कहा कि विश्व में,लेकिन पार्टी ने यह भी कहा कि कच्चे तेल की,लेकिन पार्टी ने यह भी कहा कि विश्व में,लेकिन पार्टी ने यह भी कहा कि तेल की,विश्व में,तेल का,घट,विश्व में,कच्चे तेल की,2,3,में,का,विश्व,तेल,NOUN,NOUN,postpositional,postpositional,Preverbal,Hindi
लेकिन उन्होंने साफ कर दिया कि इसके अलावा पेट्रो पदार्थो की कीमत के बारे में लिए गए सभी निर्णय यथावत बने रहेंगे ।,लेकिन उन्होंने साफ कर दिया कि इसके अलावा,लेकिन उन्होंने साफ कर दिया कि पेट्रो पदार्थो की कीमत के बारे में,लेकिन उन्होंने साफ कर दिया कि इसके अलावा,लेकिन उन्होंने साफ कर दिया कि कीमत के बारे में,यह अलावा,कीमत के बारे में,ले,इसके अलावा,पेट्रो पदार्थो की कीमत के बारे में,2,7,अलावा,के बारे में,यह,कीमत,PRON,NOUN,postpositional,postpositional,Preverbal,Hindi
सुप्रीम कोर्ट ने बृहस्पतिवार को बलात्कार व हत्या के दोषी धनंजय चटर्जी की फांसी दो दिन के लिए टाल दी ।,सुप्रीम कोर्ट ने बृहस्पतिवार को,सुप्रीम कोर्ट ने बलात्कार व हत्या के दोषी धनंजय चटर्जी की फांसी दो दिन के लिए,सुप्रीम कोर्ट ने बृहस्पतिवार को,सुप्रीम कोर्ट ने दिन के लिए,बृहस्पतिवार को,दिन के लिए,टाल,बृहस्पतिवार को,बलात्कार व हत्या के दोषी धनंजय चटर्जी की फांसी दो दिन के लिए,2,13,को,के लिए,बृहस्पतिवार,दिन,PROPN,NOUN,postpositional,postpositional,Preverbal,Hindi
गौरतलब है कि धनंजय को शुक्रवार को कोलकाता की अलीपुर सेंट्रल जेल में फांसी दी जानी थी ।,गौरतलब है कि धनंजय को शुक्रवार को,गौरतलब है कि धनंजय को कोलकाता की अलीपुर सेंट्रल जेल में,गौरतलब है कि धनंजय को शुक्रवार को,गौरतलब है कि धनंजय को जेल में,शुक्रवार को,जेल में,दे,शुक्रवार को,कोलकाता की अलीपुर सेंट्रल जेल में,2,6,को,में,शुक्रवार,जेल,PROPN,PROPN,postpositional,postpositional,Preverbal,Hindi
इस मामले में धनंजय के भाई विकास चटर्जी और विक्रमजीत बत्रा ने सुप्रीम कोर्ट में याचिका दायर की है ।,इस मामले में,सुप्रीम कोर्ट में,मामले में,कोर्ट में,मामला में,कोर्ट में,कर,इस मामले में,सुप्रीम कोर्ट में,3,3,में,में,मामला,कोर्ट,NOUN,PROPN,postpositional,postpositional,Preverbal,Hindi
